external_code,category,category_slug,name_az,name_ru,synonyms,synonyms_count,name_terms,name_terms_count,requires_side,requires_direction,requires_location,is_active,created_at
AK-017,Торпедо/потолок/козырьки,interior-dashboard,Bardaçok,Бардачок (перчаточный ящик),перчаточный ящик; ön panelde olan mebel; tahta mebel; mərkəzi konsol tahta; panoramanın ramkası; panorama ramkasi; bardacok; salonda sol gunluk kozeroq; gunluk kozeroq; alt panel qoruyucusu; panel alt qoruyucusu; on panelde olan mebel; merkezi konsol tahta; panoramanin ramkasi; перчаточныйящик; tahtamebel; panoramaninramkasi; panoramaramkasi; gunlukkozeroq,19,Bardaçok; Бардачок (перчаточный ящик); бардачок перчаточный ящик; перчаточный ящик; ön panelde olan mebel; tahta mebel; mərkəzi konsol tahta; panoramanın ramkası; panorama ramkasi; bardacok; salonda sol gunluk kozeroq; gunluk kozeroq; alt panel qoruyucusu; panel alt qoruyucusu; on panelde olan mebel; merkezi konsol tahta; panoramanin ramkasi; перчаточныйящик; tahtamebel; panoramaninramkasi; panoramaramkasi; gunlukkozeroq,22,No,No,No,Yes,2026-07-21 14:10:44
AK-019,Торпедо/потолок/козырьки,interior-dashboard,Bardaçok kilidi,Замок бардачка,bardacok kilidi; bardacokkilidi; замокбардачка,3,Bardaçok kilidi; Замок бардачка; bardacok kilidi; bardacokkilidi; замокбардачка,5,No,No,No,Yes,2026-07-21 14:10:44
AK-003,Торпедо/потолок/козырьки,interior-dashboard,Günəşlik (günlük),Козырёк солнцезащитный,günlük; günəşlik; salon günlüyü; salon günəşliyi; günəş qoruyucusu; günəş sipəri; sun visor; sunshade visor; козырек; солнцезащитный козырек; козырек салона; козырек от солнца; günəş günlüyü; gunes gunluyu; gunluk; guneslik; salon gunluyu; salon gunesliyi; gunes qoruyucusu; gunes siperi; guneslik gunluk; salongunluyu; salongunesliyi; gunesqoruyucusu; gunessiperi; sunvisor; sunshadevisor; солнцезащитныйкозырек; козырексалона; gunesgunluyu; guneslikgunluk; козырёксолнцезащитный,32,Günəşlik (günlük); Козырёк солнцезащитный; günəşlik günlük; günlük; günəşlik; salon günlüyü; salon günəşliyi; günəş qoruyucusu; günəş sipəri; sun visor; sunshade visor; козырек; солнцезащитный козырек; козырек салона; козырек от солнца; günəş günlüyü; gunes gunluyu; gunluk; guneslik; salon gunluyu; salon gunesliyi; gunes qoruyucusu; gunes siperi; guneslik gunluk; salongunluyu; salongunesliyi; gunesqoruyucusu; gunessiperi; sunvisor; sunshadevisor; солнцезащитныйкозырек; козырексалона; gunesgunluyu; guneslikgunluk; козырёксолнцезащитный,35,No,No,No,Yes,2026-07-21 14:10:44
KZ-068,Торпедо/потолок/козырьки,interior-dashboard,Salon tavanı (dam örtüyü),Обшивка потолка салона (потолок),потолок; dam örtüyü; dam; dam dəsti; dam ortuyu; dam desti; salon tavani dam ortuyu; damortuyu; damdesti,9,Salon tavanı (dam örtüyü); Обшивка потолка салона (потолок); salon tavanı dam örtüyü; обшивка потолка салона потолок; потолок; dam örtüyü; dam; dam dəsti; dam ortuyu; dam desti; salon tavani dam ortuyu; damortuyu; damdesti,13,No,No,No,Yes,2026-07-21 14:10:44
KZ-057,Торпедо/потолок/козырьки,interior-dashboard,Peçin barmaqlıqları (ventilyasiya barmaqlığı),Решётка воздуховода (дефлектор панели),дефлектор панели; ventilyasiya barmaqlığı; ventilyasiya barmaqligi; pecin barmaqliqlari ventilyasiya barmaqligi; дефлекторпанели; ventilyasiyabarmaqligi,6,Peçin barmaqlıqları (ventilyasiya barmaqlığı); Решётка воздуховода (дефлектор панели); peçin barmaqlıqları ventilyasiya barmaqlığı; решётка воздуховода дефлектор панели; дефлектор панели; ventilyasiya barmaqlığı; ventilyasiya barmaqligi; pecin barmaqliqlari ventilyasiya barmaqligi; дефлекторпанели; ventilyasiyabarmaqligi,10,Yes,Yes,No,Yes,2026-07-21 14:10:44
AK-012,Торпедо/потолок/козырьки,interior-dashboard,Torpeda (panel),Торпедо (передняя панель),передняя панель; panel; torpedo; передняяпанель; torpedapanel,5,Torpeda (panel); Торпедо (передняя панель); torpeda panel; торпедо передняя панель; передняя панель; panel; torpedo; передняяпанель; torpedapanel,9,No,No,No,Yes,2026-07-21 14:10:44
SR-005,Трансмиссионное масло,consumables-transmission-oil,Karopka yağı (mexanika/avtomat),Трансмиссионное масло,avtomat; mexanika; mexanika avtomat; karopka yagi mexanika avtomat; mexanikaavtomat; трансмиссионноемасло,6,Karopka yağı (mexanika/avtomat); Трансмиссионное масло; karopka yağı mexanika avtomat; avtomat; mexanika; mexanika avtomat; karopka yagi mexanika avtomat; mexanikaavtomat; трансмиссионноемасло,9,No,No,No,Yes,2026-07-21 14:10:44
SO-024,Трубки/заправка,climate-lines,Kondisioner zolotniki (doldurma klapanı),Золотник (клапан заправки) кондиционера,клапан заправки; doldurma klapanı; doldurma klapani; kondisioner zolotniki doldurma klapani; клапанзаправки; doldurmaklapani,6,Kondisioner zolotniki (doldurma klapanı); Золотник (клапан заправки) кондиционера; kondisioner zolotniki doldurma klapanı; золотник клапан заправки кондиционера; клапан заправки; doldurma klapanı; doldurma klapani; kondisioner zolotniki doldurma klapani; клапанзаправки; doldurmaklapani,10,No,No,No,Yes,2026-07-21 14:10:44
SO-037,Трубки/заправка,climate-lines,Kondisioner quruducusu,Осушитель кондиционера,kondisionerquruducusu; осушителькондиционера,2,Kondisioner quruducusu; Осушитель кондиционера; kondisionerquruducusu; осушителькондиционера,4,No,No,No,Yes,2026-08-25 17:37:23
SO-014,Трубки/заправка,climate-lines,Kondisioner borusu,Трубка кондиционера,трубка кондиционера; шланг кондиционера; kondisonerin borulari ve slanklari; kondisioner borulari; трубкакондиционера; шлангкондиционера; kondisionerborulari; kondisionerborusu,8,Kondisioner borusu; трубка кондиционера; шланг кондиционера; kondisonerin borulari ve slanklari; kondisioner borulari; трубкакондиционера; шлангкондиционера; kondisionerborulari; kondisionerborusu,9,No,No,No,Yes,2026-07-21 14:10:44
MU-038,Турбина,engine-turbo,Turbo aktuatoru,Актюатор турбины (вестгейт),вестгейт; turboaktuatoru,2,Turbo aktuatoru; Актюатор турбины (вестгейт); актюатор турбины вестгейт; вестгейт; turboaktuatoru,5,No,No,No,Yes,2026-07-21 14:10:44
RG-13,Турбина,engine-turbo,Bypass klapanı,Байпас клапан (перепускной),bypass; by pass; baypass; перепускной клапан; bypass klapan; bypass klapani; перепускнойклапан; bypassklapan; bypassklapani,9,Bypass klapanı; Байпас клапан (перепускной); байпас клапан перепускной; bypass; by pass; baypass; перепускной клапан; bypass klapan; bypass klapani; перепускнойклапан; bypassklapan; bypassklapani,12,No,No,No,Yes,2026-08-22 12:15:42
MU-075,Турбина,engine-turbo,Turbo (nadduv) datçiki,Датчик давления наддува турбины,nadduv; turbo sensoru; turbo nadduv datciki; turbosensoru,4,Turbo (nadduv) datçiki; Датчик давления наддува турбины; turbo nadduv datçiki; nadduv; turbo sensoru; turbo nadduv datciki; turbosensoru,7,No,No,No,Yes,2026-07-21 14:10:44
MU-085,Турбина,engine-turbo,Turbonun qoruyucusu (zaşitniki),Защита (кожух) турбины,кожух; zaşitniki; zasitniki; turbonun qoruyucusu zasitniki,4,Turbonun qoruyucusu (zaşitniki); Защита (кожух) турбины; turbonun qoruyucusu zaşitniki; защита кожух турбины; кожух; zaşitniki; zasitniki; turbonun qoruyucusu zasitniki,8,No,No,No,Yes,2026-07-21 14:10:44
MU-091,Турбина,engine-turbo,Turbo kartrici,Картридж турбины,kartric; turbo kartici; turbo kartric; turbo katrici; turbokartici; turbokartric; turbokatrici; turbokartrici; картриджтурбины,9,Turbo kartrici; Картридж турбины; kartric; turbo kartici; turbo kartric; turbo katrici; turbokartici; turbokartric; turbokatrici; turbokartrici; картриджтурбины,11,No,No,No,Yes,2026-08-22 12:03:18
MU-037,Турбина,engine-turbo,Turbo,Турбина,turbo kompressoru; turbo kompressor; torbonun yağlama durbası; turbonun yağlama borusu; torbonun yaglama durbasi; turbonun yaglama borusu; turbokompressoru; turbokompressor,8,Turbo; Турбина; turbo kompressoru; turbo kompressor; torbonun yağlama durbası; turbonun yağlama borusu; torbonun yaglama durbasi; turbonun yaglama borusu; turbokompressoru; turbokompressor,10,No,No,No,Yes,2026-07-21 14:10:44
KZ-059,Фары,body-headlights,Faranın üst plasması,Верхняя пластиковая накладка/рамка фары,верхняя пластиковая накладка фары; верхняя пластиковая рамка фары; faranin ust plasmasi,3,Faranın üst plasması; Верхняя пластиковая накладка/рамка фары; верхняя пластиковая накладка рамка фары; верхняя пластиковая накладка фары; верхняя пластиковая рамка фары; faranin ust plasmasi,6,Yes,No,No,Yes,2026-07-21 14:10:44
KZ-044,Фары,body-headlights,Gündüz işığı (DRL),Дневной ходовой огонь,drl; gunduz isigi drl,2,Gündüz işığı (DRL); Дневной ходовой огонь; gündüz işığı drl; drl; gunduz isigi drl,5,Yes,No,No,Yes,2026-07-21 14:10:44
KZ-078,Фары,body-headlights,Fara korpusu,Корпус фары,farakorpusu; корпусфары,2,Fara korpusu; Корпус фары; farakorpusu; корпусфары,4,No,No,No,Yes,2026-08-22 12:03:18
KZ-088,Фары,body-headlights,Fara bərkidici kronşteyni,Кронштейн крепления фары,faranin salackasi; fara salaskası; faranın salaçkası; salaska fara; salacka fara; fara kronşteyni; faranın bərkidici hissəsi; fara salaskasi; fara kronsteyni; faranin berkidici hissesi; fara berkidici kronsteyni; faraninsalackasi; farasalaskasi; salaskafara; salackafara; farakronsteyni,16,Fara bərkidici kronşteyni; Кронштейн крепления фары; faranin salackasi; fara salaskası; faranın salaçkası; salaska fara; salacka fara; fara kronşteyni; faranın bərkidici hissəsi; fara salaskasi; fara kronsteyni; faranin berkidici hissesi; fara berkidici kronsteyni; faraninsalackasi; farasalaskasi; salaskafara; salackafara; farakronsteyni,18,Yes,No,No,Yes,2026-08-25 14:10:27
KZ-080,Фары,body-headlights,Fara yuyucu qapağı,Крышка форсунки омывателя фар,faraya su vuran qapağı; faraya su vuran qapagi; fara yuyucu qapagi,3,Fara yuyucu qapağı; Крышка форсунки омывателя фар; faraya su vuran qapağı; faraya su vuran qapagi; fara yuyucu qapagi,5,No,No,No,Yes,2026-08-22 12:03:18
KZ-066,Фары,body-headlights,Fara linzası,Линза фары (проекторный модуль),проекторный модуль; fara linzasi; проекторныймодуль; faralinzasi,4,Fara linzası; Линза фары (проекторный модуль); линза фары проекторный модуль; проекторный модуль; fara linzasi; проекторныймодуль; faralinzasi,7,Yes,No,No,Yes,2026-07-21 14:10:44
KZ-010,Фары,body-headlights,Fara şüşəsi,Стекло фары,fara eynəyi; sağ fara şüşəsi; fara eyneyi; sag fara susesi; fara susesi; faraeyneyi; farasusesi; стеклофары,8,Fara şüşəsi; Стекло фары; fara eynəyi; sağ fara şüşəsi; fara eyneyi; sag fara susesi; fara susesi; faraeyneyi; farasusesi; стеклофары,10,Yes,No,No,Yes,2026-07-21 14:10:44
KZ-005,Фары,body-headlights,Fara (baş fara),Фара головного света,baş fara; fara; fara dəsti; led farası; on farası; ışıq; xenon farası; ksenon farası; ksenon fara; lazer farası; bas fara; fara desti; led farasi; on farasi; isiq; xenon farasi; ksenon farasi; lazer farasi; fara bas fara; faradesti; ledfarasi; onfarasi; xenonfarasi; ksenonfarasi; ksenonfara; lazerfarasi,26,Fara (baş fara); Фара головного света; fara baş fara; baş fara; fara; fara dəsti; led farası; on farası; ışıq; xenon farası; ksenon farası; ksenon fara; lazer farası; bas fara; fara desti; led farasi; on farasi; isiq; xenon farasi; ksenon farasi; lazer farasi; fara bas fara; faradesti; ledfarasi; onfarasi; xenonfarasi; ksenonfarasi; ksenonfara; lazerfarasi,29,Yes,No,No,Yes,2026-07-21 14:10:44
SR-003,Фильтры,consumables-filters,Hava filtri,Воздушный фильтр,Hava filtri (mühərrik); hava filteri; hava filtri; mühərrik hava filteri; hava filteri mühərrik üçün; mühərrik hava filtri; hibrid filteri; hibrid filtri; hava filtri muherrik; muherrik hava filteri; hava filteri muherrik ucun; muherrik hava filtri; havafilteri; havafiltri; hibridfilteri; hibridfiltri; воздушныйфильтр,17,Воздушный фильтр; Hava filtri (mühərrik); hava filteri; hava filtri; mühərrik hava filteri; hava filteri mühərrik üçün; mühərrik hava filtri; hibrid filteri; hibrid filtri; hava filtri muherrik; muherrik hava filteri; hava filteri muherrik ucun; muherrik hava filtri; havafilteri; havafiltri; hibridfilteri; hibridfiltri; воздушныйфильтр,18,No,No,No,Yes,2026-07-21 14:10:44
SR-002,Фильтры,consumables-filters,Yağ filtri,Масляный фильтр,Yağ filtri (mühərrik); yağ filteri; mühərrik yağ filteri; mühərrik yağ filtri; yağ filteri mühərrik üçün; yağ filtri; yag filtri muherrik; yag filteri; muherrik yag filteri; muherrik yag filtri; yag filteri muherrik ucun; yag filtri; yagfilteri; yagfiltri; масляныйфильтр,15,Масляный фильтр; Yağ filtri (mühərrik); yağ filteri; mühərrik yağ filteri; mühərrik yağ filtri; yağ filteri mühərrik üçün; yağ filtri; yag filtri muherrik; yag filteri; muherrik yag filteri; muherrik yag filtri; yag filteri muherrik ucun; yag filtri; yagfilteri; yagfiltri; масляныйфильтр,16,No,No,No,Yes,2026-07-21 14:10:44
SR-004,Фильтры,consumables-filters,Salon filtri (kondisioner filtri),Салонный фильтр,kondisioner filtri; kondisioner filteri; salon filteri; antibakterial salon filteri; antibakterial salon filtri; salon filteri kondisioner filteri; salon filtri; kondisionerfiltri; kondisionerfilteri; salonfilteri; salonfiltri; салонныйфильтр,12,Salon filtri (kondisioner filtri); Салонный фильтр; salon filtri kondisioner filtri; kondisioner filtri; kondisioner filteri; salon filteri; antibakterial salon filteri; antibakterial salon filtri; salon filteri kondisioner filteri; salon filtri; kondisionerfiltri; kondisionerfilteri; salonfilteri; salonfiltri; салонныйфильтр,15,No,No,No,Yes,2026-07-21 14:10:44
